NDC,カテゴリー
784.34,スポーツ・体育 冬季競技 ジャンプ
784.35,スポーツ・体育 冬季競技 ノルディック競技 複合競技 クロスカントリースキー
784.37,スポーツ・体育 冬季競技 バイアスロン
784.39,スポーツ・体育 冬季競技 スノーボード
784.6,スポーツ・体育 冬季競技 スケート スケート競技
784.63,スポーツ・体育 冬季競技 スピードスケート
784.65,スポーツ・体育 冬季競技 フィギュアスケート
784.7,スポーツ・体育 冬季競技 アイスホッケー アイスポロ バンディ
784.8,スポーツ・体育 冬季競技 橇競技
784.9,スポーツ・体育 冬季競技 カーリング
785.2,スポーツ・体育 水上競技 水泳 競泳 飛び込み
785.21,スポーツ・体育 水上競技 日本泳法
785.22,スポーツ・体育 水上競技 近代泳法
785.23,スポーツ・体育 水上競技 水泳競技
785.24,スポーツ・体育 水上競技 飛び込み
785.26,スポーツ・体育 水上競技 シンクロナイズドスイミング
785.28,スポーツ・体育 水上競技 スキューバダイビング スキンダイビング
785.3,スポーツ・体育 水上競技 水上スキー サーフィン ボードセーリング
785.4,スポーツ・体育 水上競技 水球
785.5,スポーツ・体育 水上競技 ボート ボートレース カヌー ペーロン レガッタ
785.6,スポーツ・体育 水上競技 モーターボート
785.7,スポーツ・体育 水上競技 ヨット ヨットレース
786.1,スポーツ・体育 戸外レクリエーション 登山 ワンダーフォーゲル
786.3,スポーツ・体育 戸外レクリエーション キャンピング ホステリング
786.4,スポーツ・体育 戸外レクリエーション ハイキング 遠足
786.49,スポーツ・体育 戸外レクリエーション オリエンテーリング
786.5,スポーツ・体育 戸外レクリエーション サイクリング 自転車競技
786.6,スポーツ・体育 戸外レクリエーション ドライブ ツーリング ゴーカート モトクロス
786.8,スポーツ・体育 戸外レクリエーション ローラースケート スケートボード
786.9,スポーツ・体育 戸外レクリエーション ブーメラン フライングディスク ガラッキー ボウルズ
787.1,スポーツ・体育 釣魚 遊猟 釣り
787.2,スポーツ・体育 釣魚 遊猟 鵜飼
787.6,スポーツ・体育 釣魚 遊猟 遊猟 鷹狩
788.1,スポーツ・体育 相撲 拳闘 競馬 相撲
788.2,スポーツ・体育 相撲 拳闘 競馬 レスリング
788.3,スポーツ・体育 相撲 拳闘 競馬 ボクシング
788.4,スポーツ・体育 相撲 拳闘 競馬 動物の闘技・競走
788.5,スポーツ・体育 相撲 拳闘 競馬 競馬
788.6,スポーツ・体育 相撲 拳闘 競馬 競輪
788.7,スポーツ・体育 相撲 拳闘 競馬 オートレース
788.8,スポーツ・体育 相撲 拳闘 競馬 競艇
789.2,スポーツ・体育 武術 柔道 サンボ
789.23,スポーツ・体育 武術 空手道 拳法
789.25,スポーツ・体育 武術 合気道
789.27,スポーツ・体育 武術 太極拳[気功]
789.3,スポーツ・体育 武術 剣道
789.32,スポーツ・体育 武術 居合術
789.37,スポーツ・体育 武術 銃剣道
789.39,スポーツ・体育 武術 フェンシング
789.4,スポーツ・体育 武術 槍術
789.5,スポーツ・体育 武術 弓道 弓矢 楊弓
789.53,スポーツ・体育 武術 洋弓[アーチェリー]
789.6,スポーツ・体育 武術 馬術 馬術競技
789.7,スポーツ・体育 武術 射撃 射撃競技
789.8,スポーツ・体育 武術 忍術
789.9,スポーツ・体育 武術 護身術
791.2,諸芸・娯楽 茶道 茶道史 茶人伝
791.3,諸芸・娯楽 茶道 材料
791.4,諸芸・娯楽 茶道 茶碗
791.5,諸芸・娯楽 茶道 茶器 茶道具
791.6,諸芸・娯楽 茶道 茶室 茶庭 茶花
791.7,諸芸・娯楽 茶道 作法
791.8,諸芸・娯楽 茶道 懐石
793.2,諸芸・娯楽 花道 花道史 花道家伝
793.3,諸芸・娯楽 花道 花卉
793.5,諸芸・娯楽 花道 花器 剣山 道具
793.6,諸芸・娯楽 花道 生花 立花
793.7,諸芸・娯楽 花道 投入
793.8,諸芸・娯楽 花道 盛花
793.9,諸芸・娯楽 花道 盆景 盆石
795.7,諸芸・娯楽 囲碁 連珠
795.8,諸芸・娯楽 囲碁 オセロ
796.9,諸芸・娯楽 将棋 チェッカー チェス
797.1,諸芸・娯楽 射倖ゲーム 花札
797.2,諸芸・娯楽 射倖ゲーム トランプあそび
797.3,諸芸・娯楽 射倖ゲーム ダイスゲーム
797.4,諸芸・娯楽 射倖ゲーム ドミノ
797.5,諸芸・娯楽 射倖ゲーム 麻雀
797.6,諸芸・娯楽 射倖ゲーム ルーレット
797.9,諸芸・娯楽 射倖ゲーム パチンコ
798.5,諸芸・娯楽 室内娯楽 テレビゲーム
799.2,諸芸・娯楽 ダンス フォークダンス
799.3,諸芸・娯楽 ダンス 社交ダンス
799.4,諸芸・娯楽 ダンス スクェアーダンス
801.01,言語哲学 言語美学
801.02,言語学史
801.03,言語社会学 社会言語学
801.04,言語心理学
801.09,言語学 比較言語学
801.1,言語学 音声学 音韻論 文字論
801.2,言語学 語源学 意味論
801.3,言語学 辞典編集法 多言語辞典
801.4,言語学 語彙論
801.5,言語学 文法論
801.6,言語学 文章論 文体論 修辞学
801.7,言語学 翻訳法 解釈法 会話法
801.8,言語学 方言学 言語地理学
801.9,言語・文字によらない伝達
802.1,言語史・事情 言語政策 日本
802.2,言語史・事情 言語政策 アジア・東洋
802.3,言語史・事情 言語政策 ヨーロッパ
802.4,言語史・事情 言語政策 アフリカ
802.5,言語史・事情 言語政策 北アメリカ
802.6,言語史・事情 言語政策 南アメリカ
802.7,言語史・事情 言語政策 オセアニア・南極地方
802.9,言語史・事情 言語政策 系統不明な古代死語
809.2,言語生活 話し方
809.4,言語生活 演説法
809.5,言語生活 対談・座談法 インタビュー法
809.6,言語生活 討論・会議法
809.7,言語生活 暗号
809.8,言語生活 速記
809.9,言語生活 タイピング
810.1,日本語 理論 国語学
810.2,日本語 国語史
810.9,日本語 国語政策 国語国字問題 国語調査
811.1,日本語 音声 音韻 文字 音声 発音 音韻
811.2,日本語 音声 音韻 文字 漢字
811.3,日本語 音声 音韻 文字 神代文字
811.4,日本語 音声 音韻 文字 万葉仮名
811.5,日本語 音声 音韻 文字 仮名文字
811.7,日本語 音声 音韻 文字 句読点 分かち書き
811.8,日本語 音声 音韻 文字 ローマ字綴字法
811.9,日本語 音声 音韻 文字 国字改良
813.1,日本語 辞典 国語辞典
813.2,日本語 辞典 漢和辞典
813.4,日本語 辞典 故事成語辞典 慣用語辞典
813.5,日本語 辞典 類語辞典 同義語辞典 反義語辞典
813.6,日本語 辞典 古語辞典
813.7,日本語 辞典 新語辞典 流行語辞典 外来語辞典
813.9,日本語 辞典 隠語辞典 俗語辞典
814.3,日本語 語彙 基本語彙
814.4,日本語 語彙 熟語 慣用語
814.5,日本語 語彙 類語 同義語 反義語 同音語
814.6,日本語 語彙 古語
814.7,日本語 語彙 新語 流行語 外来語 略語
814.8,日本語 語彙 児童語
814.9,日本語 語彙 隠語 俗語 階級語 女房詞 遊里語
815.1,日本語 文法 語法 形態論 構文論[統語論]
815.2,日本語 文法 語法 名詞 数詞
815.3,日本語 文法 語法 代名詞
815.4,日本語 文法 語法 形容詞 形容動詞 連体詞
815.5,日本語 文法 語法 動詞 助動詞
815.6,日本語 文法 語法 副詞 接続詞 感動詞
815.7,日本語 文法 語法 助詞[てにをは]
815.8,日本語 文法 語法 敬語法
816.2,日本語 文章 文体 作文 修辞法
816.3,日本語 文章 文体 作文 枕詞[冠辞] 修飾語
816.4,日本語 文章 文体 作文 公用文
816.5,日本語 文章 文体 作文 論文
816.6,日本語 文章 文体 作文 書簡文 日記文
816.7,日本語 文章 文体 作文 式辞
816.8,日本語 文章 文体 作文 文範 文例集
817.5,日本語 読本 解釈 会話 国文解釈
817.7,日本語 読本 解釈 会話 国語読本
817.8,日本語 読本 解釈 会話 会話
818.1,日本語 方言 訛語 北海道地方
818.2,日本語 方言 訛語 東北地方
818.3,日本語 方言 訛語 関東地方
818.4,日本語 方言 訛語 中部地方
818.5,日本語 方言 訛語 東海地方
818.6,日本語 方言 訛語 近畿地方
818.7,日本語 方言 訛語 中国地方
818.8,日本語 方言 訛語 四国地方
818.9,日本語 方言 訛語 九州地方
820.9,中国語政策 中国語問題
821.1,中国語 音声 音韻 文字 音声 発音 音韻
821.2,中国語 音声 音韻 文字 漢字
821.3,中国語 音声 音韻 文字 注音符号
821.8,中国語 音声 音韻 文字 ローマ字表記法
825.1,中国語 文法 語法 形態論 構文論[統語論]
825.2,中国語 文法 語法 名詞 数詞 量詞
825.3,中国語 文法 語法 代名詞
825.4,中国語 文法 語法 形容詞
825.5,中国語 文法 語法 動詞
825.6,中国語 文法 語法 副詞 介詞 連詞 嘆詞
825.7,中国語 文法 語法 助詞
827.5,中国語解釈 漢文解釈
827.7,中国語読本 漢文読本
827.8,中国語 読本 解釈 会話 会話
828.1,中国語 方言 訛語 北方語
828.2,中国語 方言 訛語 呉語
828.3,中国語 方言 訛語 閩語
828.4,中国語 方言 訛語 粤語
828.5,中国語 方言 訛語 台湾語
828.6,中国語 方言 訛語 客家語
829.1,朝鮮語[韓国語]
829.2,アイヌ語
829.3,チベット・ビルマ諸語
829.4,オーストロネシア諸語[マライ・ポリネシア諸語]
829.5,アルタイ諸語
829.6,ドラヴィダ諸語
829.7,セム・ハム諸語[アフロ・アジア諸語]
829.76,アラビア語
829.8,インド諸語
829.9,イラン諸語
830.1,英語 理論 英語学 英語学史
830.2,英語史
831.1,英語 音声 音韻 文字 音声 発音 音韻
831.2,英語 音声 音韻 文字 母音 二重母音
831.3,英語 音声 音韻 文字 子音
831.4,英語 音声 音韻 文字 アクセント イントネーション
831.5,英語 音声 音韻 文字 正字法 綴字法
831.6,英語 音声 音韻 文字 略語 略語辞典
831.7,英語 音声 音韻 文字 句読点
833.1,英語 辞典 英英辞典
833.2,英語 辞典 和英辞典
833.3,英語 辞典 英和辞典
833.4,英語 辞典 故事成語辞典 慣用語辞典
833.5,英語 辞典 類語辞典 同義語辞典 反義語辞典
833.6,英語 辞典 古語辞典
833.7,英語 辞典 新語辞典 時事英語辞典
833.9,英語 辞典 隠語辞典 俗語辞典
834.3,英語 語彙 基本語彙
834.4,英語 語彙 熟語 慣用語
834.7,英語 語彙 外来語
835.1,英語 文法 語法 形態論 構文論[統語論]
835.2,英語 文法 語法 名詞
835.3,英語 文法 語法 代名詞
835.4,英語 文法 語法 形容詞
835.5,英語 文法 語法 動詞
835.6,英語 文法 語法 不変化詞
836.2,英語 文章 文体 作文 修辞法
836.3,英語 文章 文体 作文 修飾語
836.4,英語 文章 文体 作文 公用文
836.5,英語 文章 文体 作文 論文
836.6,英語 文章 文体 作文 書簡文 日記文
836.7,英語 文章 文体 作文 式辞
836.8,英語 文章 文体 作文 文範 文例集
837.4,英語 読本 解釈 会話 和文英訳
837.5,英語 読本 解釈 会話 英文解釈 英文和訳
837.7,英語読本[リーダー]
837.8,英語 読本 解釈 会話 英会話
840.1,ドイツ語 理論 ドイツ語学 ドイツ語学史
840.2,ドイツ語史
849.1,低地ドイツ語 フリジア語[フリースランド語]
849.2,フラマン語
849.3,オランダ語[蘭語]
849.4,北欧語
849.5,アイスランド語 古ノルド語
849.6,ノルウェー語
849.7,デンマーク語
849.8,スウェーデン語
849.9,イディッシュ語
850.1,フランス語 理論 フランス語学 フランス語学史
850.2,フランス語史
859.9,フランス語 プロヴァンス語 カタロニア語
860.1,スペイン語 理論 スペイン語学 スペイン語学史
860.2,スペイン語史
869.9,スペイン語 ポルトガル語 ガリシア語
870.1,イタリア語 理論 イタリア語学 イタリア語学史
870.2,イタリア語史
879.1,ルーマニア語
879.9,レト・ロマンス語
880.1,ロシア語 理論 ロシア語学 ロシア語学史
880.2,ロシア語史
889.1,ブルガリア語 マケドニア語
889.2,セルビア・クロアチア語
889.3,スロベニア語
889.4,ウクライナ語
889.5,チェコ語[ボヘミア語]
889.6,スロバキア語
889.7,ソルブ語[ヴェンド語]
889.8,ポーランド語
889.9,バルト諸語
891.9,ギリシア語 近代ギリシア語
893.1,ケルト諸語
893.2,アイルランド語 スコットランド・ゲール語
893.3,ブルトン語 ウェールズ語 コーンウォール語
893.4,アルバニア語
893.5,バスク語
893.6,ウラル諸語
893.7,ウゴル諸語
893.8,サモエード諸語
894.2,アフリカの諸言語 古代エジプト語 コプト語
894.3,アフリカの諸言語 ベルベル諸語
894.4,アフリカの諸言語 クシ諸語
894.5,アフリカの諸言語 チャド諸語
894.6,アフリカの諸言語 ナイル・サハラ諸語
894.7,アフリカの諸言語 ニジェール・コルドファン諸語
894.8,アフリカの諸言語 コイサン諸語
895.1,アメリカの諸言語 エスキモー語 アリュート語
895.2,アメリカの諸言語 北米インディアン諸語 南米インディアン諸語
897.9,オーストラリアの諸言語 パプア諸語
899.1,国際語[人工語] エスペラント
899.3,国際語[人工語] イード ヴォラピューク オクツィデンタル ノヴィアル
901.1,文学理論 作法 詩歌 韻律学 作詩法
901.2,文学理論 作法 戯曲 劇作法
901.3,文学理論 作法 小説 物語
901.4,文学理論 作法 評論 エッセイ 随筆
901.5,文学理論 作法 日記 書簡 紀行
901.6,文学理論 作法 記録 手記 ルポルタージュ
901.7,文学理論 作法 箴言 アフォリズム 寸言
901.8,文学理論 作法 民間・口承文芸
901.9,文学理論 作法 比較文学
902.1,文学史 文学思想史 詩
902.2,文学史 文学思想史 戯曲
902.3,文学史 文学思想史 小説 物語
902.4,文学史 文学思想史 評論 エッセイ 随筆
902.5,文学史 文学思想史 日記 書簡 紀行
902.6,文学史 文学思想史 記録 手記 ルポルタージュ
902.7,文学史 文学思想史 箴言 アフォリズム 寸言
902.8,文学史 文学思想史 作家の列伝[作家研究]
902.9,文学史 文学思想史 地域別文学研究
908.1,文学 叢書 全集 選集 詩
908.2,文学 叢書 全集 選集 戯曲
908.3,文学 叢書 全集 選集 小説 物語
908.4,文学 叢書 全集 選集 評論 エッセイ 随筆
908.5,文学 叢書 全集 選集 日記 書簡 紀行
908.6,文学 叢書 全集 選集 記録 手記 ルポルタージュ
908.7,文学 叢書 全集 選集 箴言 アフォリズム 寸言
908.8,文学 叢書 全集 選集 引用集
908.9,文学 叢書 全集 選集 児童文学作品集
909.1,文学 児童文学研究 児童詩 童謡
909.2,文学 児童文学研究 児童劇 童話劇
909.3,文学 児童文学研究 童話
910.2,日本文学史
910.8,日本文学 叢書 全集 選集
911.1,日本文学 詩歌 和歌 短歌
911.2,日本文学 詩歌 連歌
911.3,日本文学 詩歌 俳諧 俳句
